29-03-2023,B08Q3K7JSF,"Farmley Minty Pudina Roasted & Flavored Makhana Jar 180 g (Pack of 2, Each 90 g)",617,843,4,0,Amazon Retail,132.78,,239,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B08Q3PLXJ8,"Farmley Peri Peri Roasted & Flavored Makhana Jar 180 g (Pack of 2, Each 90 g)",617,843,4,0,Amazon Retail,132.78,,239,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B0B4DDGL3J,Farmley Roasted & Flavoured Peri Peri Healthy Makhana Snacks 90 gm,13583,1,4,0,Amazon Retail,143.33,,129,0,FALSE,"Puffed Snacks - 134
",,,,,,,FALSE,,,,,,,,"Puffed Snacks - 134
",13583,29-03-2023
29-03-2023,B08Q3P339R,"Farmley Tangy Tomato Roasted & Flavored Makhana Jar 180 g (Pack of 2, Each 90 g)",617,843,4,0,Amazon Retail,138.33,,249,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B0B3XDJ7GY,Farmley Roasted & Flavoured Tangy Tamato Healthy Makhana Snacks 90 gm,617,840,4,0,Amazon Retail,143.33,,129,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B08Q3BS1DL,"Farmley Roasted & Himalayan Salted Makhana Jar, Crispy & Healthy 180G (Pack of 2, Each- 90G)",617,843,4,0,Amazon Retail,138.33,,249,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B0B2WZFTPQ,Farmley Roasted & Flavoured Himalayan Salted Healthy Makhana Snacks 90 gm,617,840,4,0,Amazon Retail,143.33,,129,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B09W313T9V,"Farmley Makhana Macaroni Pasta | High Protein Healthy Diet | Maida Free & Cholesterol Free Pasta Pack of 2, Each 400 g",19042,128,3.7,0,Amazon Retail,28.63,,229,59,FALSE,"Ready To Eat & Cook - 480
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/3886ddf2-e1ed-43b6-a1e7-0dc7e1b6ba81.__CR0,0,2021,1250_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Ready To Eat & Cook - 480
",19042,29-03-2023
29-03-2023,B09V82KXT9,"Farmley Makhana Macaroni & Penne Pasta | High Protein Healthy Diet | Maida Free & Cholesterol Free Pasta Combo Pack, Each 400 g",8698,32,4,0,Amazon Retail,28.63,,229,9,FALSE,"Short Pasta - 93
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/3886ddf2-e1ed-43b6-a1e7-0dc7e1b6ba81.__CR0,0,2021,1250_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Short Pasta - 93
",8698,29-03-2023
29-03-2023,B09W2Y9NFX,"Farmley Makhana Penne Pasta | High Protein Healthy Diet | Maida Free & Cholesterol Free Pasta Pack of 2, Each 400 g",23216,206,4,0,Amazon Retail,28.63,,229,83,FALSE,"Ready To Eat & Cook - 582
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/3886ddf2-e1ed-43b6-a1e7-0dc7e1b6ba81.__CR0,0,2021,1250_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Ready To Eat & Cook - 582
",23216,29-03-2023
29-03-2023,B09J4MWH4V,Farmley Prasadam Makhana Fox Nuts 100 g | Big Size Phool Makhana Indian Snacks,664,694,4.1,0,Amazon Retail,85,,85,43,FALSE,"Puffed Snacks - 9
",,,,,,,FALSE,,,,,,,,"Puffed Snacks - 9
",664,29-03-2023
29-03-2023,B09PLC8Z1X,"Farmley Roasted & Flavoured Makhana- Minty Pudina, Peri Peri, Tangy Tomato, Cream & Onion (Pack of 4, 90 g Each)",617,843,4,0,Amazon Retail,135.83,,489,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B08PDDM6L6,Farmley Premium Raisins (Kishmish) 1 Kg,2520,395,4.1,0,Amazon Retail,380,,380,45,FALSE,"Raisins - 22
",,,,,,,FALSE,,,,,,,,"Raisins - 22
",2520,29-03-2023
29-03-2023,B08CNB4DMR,Farmley Premium Raisins (Kishmish) 200g,2520,395,4.1,0,Amazon Retail,89,,89,45,FALSE,"Raisins - 22
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media/sota/c4b2ac5c-96fe-46d0-9308-fe53a9ae8203.__CR0,0,300,300_PT0_SX300_V1___.jpg",,,FALSE,,,,,,,,"Raisins - 22
",2520,29-03-2023
29-03-2023,B08R2X1W15,Farmley Premium Raisins (Kishmish) 500g,2520,395,4.1,0,Amazon Retail,189,,189,45,FALSE,"Raisins - 22
",,,,,,,FALSE,,,,,,,,"Raisins - 22
",2520,29-03-2023
